
 
					TH				PH
				---------------------------	---------------------------
THETA      	PHI        	P.REAL     	P.IMAG     	P.REAL     	P.IMAG     
-----------	-----------	-----------	-----------	-----------	-----------
140.000000	150.000000	-0.002410	 0.022052	 0.001996	 0.003837
140.000000	155.000000	-0.003869	 0.023613	 0.002128	 0.004339
140.000000	160.000000	-0.004547	 0.023122	 0.001487	 0.003596
140.000000	165.000000	-0.006668	 0.023836	 0.000991	 0.001177
140.000000	170.000000	-0.009969	 0.024965	 0.001093	 0.000700
140.000000	175.000000	-0.011301	 0.025195	 0.000830	 0.001449
140.000000	180.000000	 0.011159	-0.026276	-0.000019	-0.000461
145.000000	 0.000000	 0.007346	 0.010287	-0.000297	-0.003514
145.000000	 5.000000	 0.006542	 0.011360	-0.000704	-0.003396
145.000000	10.000000	 0.006603	 0.011735	-0.001551	-0.002937
145.000000	15.000000	 0.006784	 0.011309	-0.002517	-0.002816
145.000000	20.000000	 0.006044	 0.010322	-0.003730	-0.003151
145.000000	25.000000	 0.004975	 0.009471	-0.004601	-0.003084
145.000000	30.000000	 0.004032	 0.009016	-0.004605	-0.002572
145.000000	35.000000	 0.003005	 0.008573	-0.004784	-0.002393
145.000000	40.000000	 0.002742	 0.008433	-0.005884	-0.002302
145.000000	45.000000	 0.003472	 0.008892	-0.007003	-0.001590
145.000000	50.000000	 0.003284	 0.008910	-0.007537	-0.000934
145.000000	55.000000	 0.001644	 0.007616	-0.007676	-0.000889
145.000000	60.000000	 0.000245	 0.005777	-0.007338	-0.000457
145.000000	65.000000	-0.000729	 0.004652	-0.006927	 0.000427
145.000000	70.000000	-0.002134	 0.004298	-0.007398	 0.000414
145.000000	75.000000	-0.003131	 0.003350	-0.008744	-0.000368
145.000000	80.000000	-0.002864	 0.001081	-0.009935	-0.000866
145.000000	85.000000	-0.002127	-0.001099	-0.009682	-0.001063
145.000000	90.000000	-0.001777	-0.002142	-0.007428	-0.000681
145.000000	95.000000	-0.001858	-0.003083	-0.004627	 0.000571
145.000000	100.000000	-0.002108	-0.004223	-0.003415	 0.001017
145.000000	105.000000	-0.001927	-0.004343	-0.003903	-0.000499
145.000000	110.000000	-0.000666	-0.003660	-0.004670	-0.001867
145.000000	115.000000	 0.001325	-0.003672	-0.004929	-0.001103
145.000000	120.000000	 0.002763	-0.004610	-0.004725	 0.000394
145.000000	125.000000	 0.003017	-0.005955	-0.004168	 0.000768
145.000000	130.000000	 0.002951	-0.007973	-0.003475	 0.000752
145.000000	135.000000	 0.003705	-0.010337	-0.003156	 0.001403
145.000000	140.000000	 0.005114	-0.010618	-0.003525	 0.001795
145.000000	145.000000	 0.006348	-0.007654	-0.004087	 0.001479
145.000000	150.000000	 0.007714	-0.005375	-0.003865	 0.001984
145.000000	155.000000	 0.009701	-0.007369	-0.002486	 0.003313
145.000000	160.000000	 0.011040	-0.009655	-0.000638	 0.003342
145.000000	165.000000	 0.011191	-0.007125	 0.000630	 0.002449
145.000000	170.000000	 0.012746	-0.002994	 0.001007	 0.002907
145.000000	175.000000	 0.016699	-0.002728	 0.001091	 0.003966
145.000000	180.000000	-0.019339	 0.004973	-0.001032	-0.003695
150.000000	 0.000000	-0.007050	-0.011955	-0.000544	-0.004381
150.000000	 5.000000	-0.008054	-0.011870	 0.000732	-0.004050
150.000000	10.000000	-0.008361	-0.012220	 0.001428	-0.004279
150.000000	15.000000	-0.007314	-0.012587	 0.001472	-0.004476
150.000000	20.000000	-0.005712	-0.012531	 0.001054	-0.004011
150.000000	25.000000	-0.004528	-0.012142	 0.000812	-0.002955
150.000000	30.000000	-0.004320	-0.011721	 0.001183	-0.002149
150.000000	35.000000	-0.004781	-0.011179	 0.001685	-0.002126
150.000000	40.000000	-0.004872	-0.010238	 0.001813	-0.002267
150.000000	45.000000	-0.004398	-0.009237	 0.001809	-0.001793
150.000000	50.000000	-0.004332	-0.008872	 0.001838	-0.000988
150.000000	55.000000	-0.004759	-0.008963	 0.001651	-0.000392
150.000000	60.000000	-0.004365	-0.008449	 0.001511	 0.000379
150.000000	65.000000	-0.002718	-0.006850	 0.002021	 0.001854
150.000000	70.000000	-0.001094	-0.005021	 0.002833	 0.003569
150.000000	75.000000	-0.000473	-0.004101	 0.002839	 0.004558
150.000000	80.000000	-0.000316	-0.003999	 0.001907	 0.004488
150.000000	85.000000	 0.000281	-0.003492	 0.001323	 0.004115
150.000000	90.000000	 0.001270	-0.002025	 0.001900	 0.004637
150.000000	95.000000	 0.001879	-0.000539	 0.002606	 0.006023
150.000000	100.000000	 0.001718	 0.000094	 0.002118	 0.006622
150.000000	105.000000	 0.001244	 0.000379	 0.000945	 0.005529
150.000000	110.000000	 0.001243	 0.001229	 0.000597	 0.004177
150.000000	115.000000	 0.002074	 0.002696	 0.001246	 0.004104
150.000000	120.000000	 0.003428	 0.004180	 0.001725	 0.004553
150.000000	125.000000	 0.004639	 0.005120	 0.001534	 0.003992
150.000000	130.000000	 0.005219	 0.005372	 0.001486	 0.002727
150.000000	135.000000	 0.005099	 0.005475	 0.002220	 0.002250
150.000000	140.000000	 0.004617	 0.006196	 0.003092	 0.002978
150.000000	145.000000	 0.004546	 0.007193	 0.003148	 0.004075
150.000000	150.000000	 0.005538	 0.007209	 0.002633	 0.004672
150.000000	155.000000	 0.006868	 0.006568	 0.002633	 0.004324
150.000000	160.000000	 0.006627	 0.007353	 0.003283	 0.003246
150.000000	165.000000	 0.004134	 0.009348	 0.003554	 0.002404
150.000000	170.000000	 0.000848	 0.009055	 0.003046	 0.002265
150.000000	175.000000	-0.001906	 0.005530	 0.002480	 0.002001
150.000000	180.000000	 0.003913	-0.003412	-0.002019	-0.001112
155.000000	 0.000000	-0.001163	-0.003978	-0.000670	-0.004781
155.000000	 5.000000	-0.000955	-0.004049	-0.001455	-0.004291
155.000000	10.000000	-0.000865	-0.004331	-0.002410	-0.003743
155.000000	15.000000	-0.000661	-0.004282	-0.002847	-0.003035
155.000000	20.000000	-0.000609	-0.003716	-0.002382	-0.002123
155.000000	25.000000	-0.000982	-0.003012	-0.001366	-0.001249
155.000000	30.000000	-0.001557	-0.002635	-0.000653	-0.000756
155.000000	35.000000	-0.001799	-0.002692	-0.000921	-0.000615
155.000000	40.000000	-0.001550	-0.003038	-0.002117	-0.000355
155.000000	45.000000	-0.001357	-0.003577	-0.003565	 0.000403
155.000000	50.000000	-0.001808	-0.004182	-0.004586	 0.001520
155.000000	55.000000	-0.002632	-0.004491	-0.004838	 0.002608
155.000000	60.000000	-0.002969	-0.004151	-0.004270	 0.003511
155.000000	65.000000	-0.002562	-0.003289	-0.003240	 0.004265
155.000000	70.000000	-0.002064	-0.002432	-0.002598	 0.004792
155.000000	75.000000	-0.002001	-0.001883	-0.003039	 0.004976
155.000000	80.000000	-0.002035	-0.001392	-0.004192	 0.005012
155.000000	85.000000	-0.001589	-0.000614	-0.004894	 0.005373
155.000000	90.000000	-0.000783	 0.000275	-0.004610	 0.006213
155.000000	95.000000	-0.000274	 0.000740	-0.004072	 0.006972
155.000000	100.000000	-0.000373	 0.000671	-0.004097	 0.006959
155.000000	105.000000	-0.000689	 0.000618	-0.004299	 0.006346
155.000000	110.000000	-0.000550	 0.001085	-0.003616	 0.006068
155.000000	115.000000	 0.000527	 0.001937	-0.001899	 0.006463
155.000000	120.000000	 0.002663	 0.002785	-0.000221	 0.006607
155.000000	125.000000	 0.005456	 0.003624	 0.000445	 0.005581
155.000000	130.000000	 0.007888	 0.004676	 0.000256	 0.004011
155.000000	135.000000	 0.008811	 0.005719	-0.000040	 0.003557
155.000000	140.000000	 0.008003	 0.006073	-0.000156	 0.004885
155.000000	145.000000	 0.006698	 0.005531	-0.000307	 0.006737
155.000000	150.000000	 0.006625	 0.005077	-0.000488	 0.007267
155.000000	155.000000	 0.008291	 0.006114	-0.000327	 0.006004
155.000000	160.000000	 0.010399	 0.008588	 0.000296	 0.004229
155.000000	165.000000	 0.011117	 0.010369	 0.001003	 0.003480
155.000000	170.000000	 0.009714	 0.009503	 0.001432	 0.003964
155.000000	175.000000	 0.007058	 0.007036	 0.001559	 0.004698
155.000000	180.000000	-0.004942	-0.006296	-0.001438	-0.004921
160.000000	 0.000000	 0.003946	-0.004068	-0.000464	-0.004099
160.000000	 5.000000	 0.004312	-0.004458	-0.000213	-0.004110
160.000000	10.000000	 0.004158	-0.004765	-0.000395	-0.003987
160.000000	15.000000	 0.003520	-0.004632	-0.000589	-0.003580
160.000000	20.000000	 0.002652	-0.004021	-0.000390	-0.002832
160.000000	25.000000	 0.001884	-0.003297	 0.000185	-0.001857
160.000000	30.000000	 0.001483	-0.002945	 0.000677	-0.000902
160.000000	35.000000	 0.001495	-0.003209	 0.000586	-0.000201
160.000000	40.000000	 0.001683	-0.003940	-0.000183	 0.000170
160.000000	45.000000	 0.001675	-0.004725	-0.001198	 0.000312
160.000000	50.000000	 0.001254	-0.005163	-0.001769	 0.000419
160.000000	55.000000	 0.000517	-0.005095	-0.001389	 0.000663
160.000000	60.000000	-0.000297	-0.004661	-0.000058	 0.001097
160.000000	65.000000	-0.001082	-0.004159	 0.001680	 0.001634
160.000000	70.000000	-0.001905	-0.003779	 0.003064	 0.002121
160.000000	75.000000	-0.002788	-0.003449	 0.003625	 0.002484
160.000000	80.000000	-0.003548	-0.002927	 0.003477	 0.002794
160.000000	85.000000	-0.003916	-0.002059	 0.003101	 0.003162
160.000000	90.000000	-0.003744	-0.000932	 0.002848	 0.003584
160.000000	95.000000	-0.003076	 0.000206	 0.002723	 0.003954
160.000000	100.000000	-0.002080	 0.001102	 0.002629	 0.004239
160.000000	105.000000	-0.000981	 0.001551	 0.002661	 0.004555
160.000000	110.000000	-0.000001	 0.001389	 0.003004	 0.004945
160.000000	115.000000	 0.000741	 0.000612	 0.003607	 0.005124
160.000000	120.000000	 0.001299	-0.000447	 0.004131	 0.004646
160.000000	125.000000	 0.001757	-0.001214	 0.004297	 0.003475
160.000000	130.000000	 0.002022	-0.001348	 0.004172	 0.002282
160.000000	135.000000	 0.001852	-0.001126	 0.004042	 0.001963
160.000000	140.000000	 0.001199	-0.001204	 0.004058	 0.002755
160.000000	145.000000	 0.000481	-0.001873	 0.004104	 0.003925
160.000000	150.000000	 0.000333	-0.002631	 0.004009	 0.004450
160.000000	155.000000	 0.000989	-0.002614	 0.003763	 0.004005
160.000000	160.000000	 0.001938	-0.001495	 0.003493	 0.003212
160.000000	165.000000	 0.002277	 0.000175	 0.003275	 0.002962
160.000000	170.000000	 0.001519	 0.001573	 0.003025	 0.003557
160.000000	175.000000	 0.000117	 0.002415	 0.002558	 0.004551
160.000000	180.000000	 0.000786	-0.002994	-0.001773	-0.005252
165.000000	 0.000000	-0.007897	-0.005409	-0.000849	-0.003246
165.000000	 5.000000	-0.008198	-0.006192	-0.001016	-0.003216
165.000000	10.000000	-0.008873	-0.006658	-0.001417	-0.003142
165.000000	15.000000	-0.009530	-0.006721	-0.002056	-0.002888
165.000000	20.000000	-0.009768	-0.006461	-0.002757	-0.002352
165.000000	25.000000	-0.009419	-0.006102	-0.003285	-0.001548
165.000000	30.000000	-0.008631	-0.005883	-0.003506	-0.000624
165.000000	35.000000	-0.007786	-0.005910	-0.003456	 0.000204
165.000000	40.000000	-0.007272	-0.006092	-0.003298	 0.000781
165.000000	45.000000	-0.007268	-0.006211	-0.003194	 0.001102
165.000000	50.000000	-0.007649	-0.006074	-0.003200	 0.001310
165.000000	55.000000	-0.008072	-0.005648	-0.003243	 0.001594
165.000000	60.000000	-0.008175	-0.005080	-0.003184	 0.002056
165.000000	65.000000	-0.007771	-0.004595	-0.002925	 0.002634
165.000000	70.000000	-0.006919	-0.004339	-0.002482	 0.003134
165.000000	75.000000	-0.005854	-0.004284	-0.001989	 0.003354
165.000000	80.000000	-0.004835	-0.004248	-0.001646	 0.003215
165.000000	85.000000	-0.004023	-0.004009	-0.001635	 0.002821
165.000000	90.000000	-0.003433	-0.003436	-0.002040	 0.002430
165.000000	95.000000	-0.002980	-0.002562	-0.002792	 0.002334
165.000000	100.000000	-0.002562	-0.001572	-0.003668	 0.002732
165.000000	105.000000	-0.002134	-0.000699	-0.004359	 0.003613
165.000000	110.000000	-0.001702	-0.000090	-0.004599	 0.004742
165.000000	115.000000	-0.001270	 0.000287	-0.004282	 0.005754
165.000000	120.000000	-0.000777	 0.000639	-0.003505	 0.006336
165.000000	125.000000	-0.000093	 0.001200	-0.002506	 0.006404
165.000000	130.000000	 0.000920	 0.002056	-0.001563	 0.006125
165.000000	135.000000	 0.002345	 0.003038	-0.000904	 0.005778
165.000000	140.000000	 0.004153	 0.003814	-0.000647	 0.005552
165.000000	145.000000	 0.006187	 0.004101	-0.000755	 0.005442
165.000000	150.000000	 0.008153	 0.003838	-0.001046	 0.005312
165.000000	155.000000	 0.009650	 0.003208	-0.001254	 0.005042
165.000000	160.000000	 0.010279	 0.002505	-0.001153	 0.004621
165.000000	165.000000	 0.009832	 0.001993	-0.000693	 0.004113
165.000000	170.000000	 0.008475	 0.001833	-0.000025	 0.003578
165.000000	175.000000	 0.006776	 0.002090	 0.000589	 0.003037
165.000000	180.000000	-0.005486	-0.002738	-0.000968	-0.002510
170.000000	 0.000000	 0.001911	-0.001933	-0.000968	-0.005658
170.000000	 5.000000	 0.001181	-0.002117	-0.001094	-0.005087
170.000000	10.000000	 0.000542	-0.002482	-0.001233	-0.004501
170.000000	15.000000	 0.000085	-0.002968	-0.001329	-0.003989
170.000000	20.000000	-0.000146	-0.003485	-0.001309	-0.003607
170.000000	25.000000	-0.000173	-0.003936	-0.001109	-0.003374
170.000000	30.000000	-0.000088	-0.004231	-0.000705	-0.003271
170.000000	35.000000	-0.000018	-0.004302	-0.000128	-0.003248
170.000000	40.000000	-0.000069	-0.004119	 0.000542	-0.003231
170.000000	45.000000	-0.000288	-0.003696	 0.001201	-0.003140
170.000000	50.000000	-0.000644	-0.003106	 0.001763	-0.002914
170.000000	55.000000	-0.001050	-0.002464	 0.002190	-0.002532
170.000000	60.000000	-0.001411	-0.001905	 0.002496	-0.002028
170.000000	65.000000	-0.001671	-0.001542	 0.002727	-0.001488
170.000000	70.000000	-0.001833	-0.001427	 0.002929	-0.001024
170.000000	75.000000	-0.001956	-0.001537	 0.003118	-0.000728
170.000000	80.000000	-0.002117	-0.001778	 0.003273	-0.000636
170.000000	85.000000	-0.002377	-0.002018	 0.003350	-0.000707
170.000000	90.000000	-0.002752	-0.002129	 0.003315	-0.000834
170.000000	95.000000	-0.003210	-0.002027	 0.003166	-0.000879
170.000000	100.000000	-0.003684	-0.001681	 0.002947	-0.000722
170.000000	105.000000	-0.004101	-0.001111	 0.002732	-0.000304
170.000000	110.000000	-0.004401	-0.000366	 0.002595	 0.000359
170.000000	115.000000	-0.004541	 0.000501	 0.002577	 0.001191
170.000000	120.000000	-0.004495	 0.001442	 0.002670	 0.002082
170.000000	125.000000	-0.004247	 0.002406	 0.002824	 0.002930
170.000000	130.000000	-0.003794	 0.003335	 0.002969	 0.003663
170.000000	135.000000	-0.003152	 0.004153	 0.003049	 0.004240
170.000000	140.000000	-0.002367	 0.004777	 0.003050	 0.004643
170.000000	145.000000	-0.001530	 0.005143	 0.003001	 0.004859
170.000000	150.000000	-0.000763	 0.005231	 0.002957	 0.004876
170.000000	155.000000	-0.000201	 0.005081	 0.002970	 0.004686
170.000000	160.000000	 0.000054	 0.004797	 0.003048	 0.004301
170.000000	165.000000	-0.000030	 0.004515	 0.003150	 0.003762
170.000000	170.000000	-0.000390	 0.004369	 0.003192	 0.003151
170.000000	175.000000	-0.000881	 0.004449	 0.003086	 0.002573
170.000000	180.000000	 0.001324	-0.004768	-0.002785	-0.002143
175.000000	 0.000000	-0.006374	 0.004214	-0.000091	-0.004219
175.000000	 5.000000	-0.006895	 0.004266	-0.000668	-0.003700
175.000000	10.000000	-0.007280	 0.004219	-0.001285	-0.003148
175.000000	15.000000	-0.007510	 0.004081	-0.001919	-0.002582
175.000000	20.000000	-0.007579	 0.003867	-0.002547	-0.002020
175.000000	25.000000	-0.007491	 0.003593	-0.003146	-0.001468
175.000000	30.000000	-0.007260	 0.003279	-0.003696	-0.000930
175.000000	35.000000	-0.006908	 0.002938	-0.004185	-0.000402
175.000000	40.000000	-0.006461	 0.002579	-0.004605	 0.000122
175.000000	45.000000	-0.005947	 0.002201	-0.004955	 0.000646
175.000000	50.000000	-0.005394	 0.001804	-0.005238	 0.001172
175.000000	55.000000	-0.004825	 0.001379	-0.005462	 0.001694
175.000000	60.000000	-0.004262	 0.000924	-0.005638	 0.002202
175.000000	65.000000	-0.003722	 0.000439	-0.005776	 0.002681
175.000000	70.000000	-0.003216	-0.000069	-0.005889	 0.003111
175.000000	75.000000	-0.002753	-0.000584	-0.005985	 0.003480
175.000000	80.000000	-0.002333	-0.001082	-0.006076	 0.003776
175.000000	85.000000	-0.001956	-0.001538	-0.006166	 0.003998
175.000000	90.000000	-0.001612	-0.001925	-0.006259	 0.004151
175.000000	95.000000	-0.001292	-0.002221	-0.006353	 0.004250
175.000000	100.000000	-0.000984	-0.002412	-0.006443	 0.004310
175.000000	105.000000	-0.000673	-0.002493	-0.006519	 0.004352
175.000000	110.000000	-0.000349	-0.002469	-0.006568	 0.004389
175.000000	115.000000	-0.000003	-0.002356	-0.006576	 0.004433
175.000000	120.000000	 0.000370	-0.002173	-0.006529	 0.004487
175.000000	125.000000	 0.000770	-0.001943	-0.006415	 0.004546
175.000000	130.000000	 0.001194	-0.001691	-0.006224	 0.004601
175.000000	135.000000	 0.001638	-0.001437	-0.005951	 0.004636
175.000000	140.000000	 0.002092	-0.001197	-0.005593	 0.004634
175.000000	145.000000	 0.002550	-0.000978	-0.005151	 0.004578
175.000000	150.000000	 0.003003	-0.000781	-0.004631	 0.004455
175.000000	155.000000	 0.003445	-0.000600	-0.004043	 0.004257
175.000000	160.000000	 0.003876	-0.000424	-0.003395	 0.003984
175.000000	165.000000	 0.004296	-0.000242	-0.002700	 0.003641
175.000000	170.000000	 0.004709	-0.000041	-0.001968	 0.003242
175.000000	175.000000	 0.005121	 0.000186	-0.001205	 0.002806
175.000000	180.000000	-0.005535	-0.000440	 0.000415	-0.002352
180.000000	 0.000000	 0.008891	-0.006984	 0.000218	-0.000407
180.000000	 5.000000	 0.008838	-0.006922	 0.000992	-0.001015
180.000000	10.000000	 0.008718	-0.006807	 0.001759	-0.001614
180.000000	15.000000	 0.008532	-0.006641	 0.002512	-0.002201
180.000000	20.000000	 0.008280	-0.006423	 0.003246	-0.002772
180.000000	25.000000	 0.007966	-0.006157	 0.003955	-0.003321
180.000000	30.000000	 0.007591	-0.005845	 0.004634	-0.003845
180.000000	35.000000	 0.007158	-0.005487	 0.005278	-0.004340
180.000000	40.000000	 0.006671	-0.005088	 0.005882	-0.004801
180.000000	45.000000	 0.006133	-0.004650	 0.006441	-0.005227
180.000000	50.000000	 0.005548	-0.004177	 0.006951	-0.005612
180.000000	55.000000	 0.004921	-0.003672	 0.007408	-0.005955
180.000000	60.000000	 0.004257	-0.003139	 0.007809	-0.006252
180.000000	65.000000	 0.003560	-0.002582	 0.008150	-0.006502
180.000000	70.000000	 0.002836	-0.002006	 0.008429	-0.006702
180.000000	75.000000	 0.002091	-0.001414	 0.008644	-0.006851
180.000000	80.000000	 0.001329	-0.000811	 0.008794	-0.006949
180.000000	85.000000	 0.000558	-0.000203	 0.008876	-0.006993
180.000000	90.000000	-0.000218	 0.000408	 0.008891	-0.006984
180.000000	95.000000	-0.000992	 0.001015	 0.008838	-0.006922
180.000000	100.000000	-0.001758	 0.001614	 0.008718	-0.006807
180.000000	105.000000	-0.002511	 0.002201	 0.008532	-0.006641
180.000000	110.000000	-0.003245	 0.002772	 0.008280	-0.006423
180.000000	115.000000	-0.003955	 0.003321	 0.007966	-0.006157
180.000000	120.000000	-0.004634	 0.003845	 0.007591	-0.005845
180.000000	125.000000	-0.005278	 0.004340	 0.007158	-0.005487
180.000000	130.000000	-0.005882	 0.004801	 0.006671	-0.005088
180.000000	135.000000	-0.006441	 0.005227	 0.006133	-0.004650
180.000000	140.000000	-0.006951	 0.005612	 0.005548	-0.004177
180.000000	145.000000	-0.007408	 0.005955	 0.004921	-0.003672
180.000000	150.000000	-0.007809	 0.006252	 0.004257	-0.003139
180.000000	155.000000	-0.008150	 0.006502	 0.003560	-0.002582
180.000000	160.000000	-0.008429	 0.006702	 0.002836	-0.002006
180.000000	165.000000	-0.008644	 0.006852	 0.002091	-0.001414
180.000000	170.000000	-0.008794	 0.006949	 0.001329	-0.000811
180.000000	175.000000	-0.008876	 0.006993	 0.000558	-0.000203
180.000000	180.000000	 0.008891	-0.006984	 0.000218	-0.000407
