NUMERO DE MUESTRAS EN EL ARGUMENTO 3 ............. :   37
NUMERO DE MUESTRAS EN EL ARGUMENTO 4 ............. :   72
NUMERO DE FRECUENCIAS MEDIDAS .................... :    1
EL FICHERO SE ESTRUCTURA EN CORTES DEL ARGUMENTO . : 3 == THETA          
CADA CORTE SE BARRE EN EL ARGUMENTO .............. : 4 == PHI            


===========================================================================
=========== BLOQUE CORRESPONDIENTE A LA FRECUENCIA  32.245     ============
===========================================================================

                                         E_PH                            E_PH                   
                                 ------------------------------- -------------------------------
 THETA           PHI                P. REAL       P. IMAGINARIA     P. REAL       P. IMAGINARIA 
 --------------- --------------- --------------- --------------- --------------- ---------------
  65.0000000      130.000000     0.232837215    -0.919277370E-01 0.229964808    -0.188389495    
  65.0000000      135.000000     0.263566941    -0.922817662E-01 0.218257606    -0.169025511    
  65.0000000      140.000000     0.292047650    -0.921697170E-01 0.198394269    -0.146003172    
  65.0000000      145.000000     0.311235845    -0.886100382E-01 0.180814460    -0.125208706    
  65.0000000      150.000000     0.335206598    -0.833733529E-01 0.158193916    -0.104207590    
  65.0000000      155.000000     0.357186377    -0.765557364E-01 0.135514647    -0.854383856E-01
  65.0000000      160.000000     0.372906804    -0.647718683E-01 0.111687034    -0.631238818E-01
  65.0000000      165.000000     0.388777494    -0.559790358E-01 0.835462436E-01-0.442697853E-01
  65.0000000      170.000000     0.397651047    -0.434390791E-01 0.561793260E-01-0.280067772E-01
  65.0000000      175.000000     0.402494192    -0.307297260E-01 0.270242207E-01-0.140337646E-01
  65.0000000      180.000000     0.407478213    -0.195465870E-01-0.447218772E-02-0.395765703E-03
  65.0000000      185.000000     0.405117333    -0.461217808E-02-0.362998135E-01 0.111975698E-01
  65.0000000      190.000000     0.398639977     0.650623208E-02-0.679693893E-01 0.202343017E-01
  65.0000000      195.000000     0.390285701     0.160690937E-01-0.101388790     0.286668204E-01
  65.0000000      200.000000     0.379301518     0.260249414E-01-0.134324729     0.353792459E-01
  65.0000000      205.000000     0.364670634     0.367418379E-01-0.167186931     0.433036648E-01
  65.0000000      210.000000     0.347023726     0.440971144E-01-0.198602647     0.480192155E-01
  65.0000000      215.000000     0.326489687     0.479446687E-01-0.227296844     0.474452190E-01
  65.0000000      220.000000     0.299980491     0.524290763E-01-0.252055913     0.463944636E-01
  65.0000000      225.000000     0.270606369     0.548147038E-01-0.278417856     0.431338698E-01
  65.0000000      230.000000     0.241866365     0.510361902E-01-0.304648727     0.377604626E-01
  65.0000000      235.000000     0.213093117     0.478713550E-01-0.322703332     0.373787917E-01
  65.0000000      240.000000     0.179903701     0.445433967E-01-0.340435892     0.340289995E-01
  65.0000000      245.000000     0.146767884     0.376138315E-01-0.355511963     0.321279578E-01
  65.0000000      250.000000     0.114202082     0.291037075E-01-0.364034206     0.330476686E-01
  65.0000000      255.000000     0.783697069E-01 0.198650956E-01-0.375532985     0.309933070E-01
  65.0000000      260.000000     0.406529680E-01 0.838122424E-02-0.384981811     0.285297371E-01
  65.0000000      265.000000     0.318806316E-02-0.216358947E-02-0.387652487     0.299023204E-01
  65.0000000      270.000000    -0.329142511E-01-0.112218997E-01-0.391006738     0.288791489E-01
  65.0000000      275.000000    -0.707264021E-01-0.250070468E-01-0.389703780     0.280652568E-01
  65.0000000      280.000000    -0.106111690    -0.350818262E-01-0.384348303     0.305656139E-01
  65.0000000      285.000000    -0.140778691    -0.448937975E-01-0.379400402     0.316564478E-01
  65.0000000      290.000000    -0.177340344    -0.548622385E-01-0.368380845     0.344992019E-01
  65.0000000      295.000000    -0.213104889    -0.607794225E-01-0.353456348     0.355166942E-01
  65.0000000      300.000000    -0.245786443    -0.666083470E-01-0.335319012     0.397744067E-01
  65.0000000      305.000000    -0.278223217    -0.696302503E-01-0.314752847     0.439850874E-01
  65.0000000      310.000000    -0.311122298    -0.697757378E-01-0.295042068     0.456788987E-01
  65.0000000      315.000000    -0.338868082    -0.721685886E-01-0.268841058     0.479904078E-01
  65.0000000      320.000000    -0.365322441    -0.704781786E-01-0.244658589     0.482019261E-01
  65.0000000      325.000000    -0.390323281    -0.629937574E-01-0.216276899     0.494103506E-01
  65.0000000      330.000000    -0.412138253    -0.551559962E-01-0.186487943     0.508339368E-01
  65.0000000      335.000000    -0.431691796    -0.445962548E-01-0.157723084     0.479566567E-01
  65.0000000      340.000000    -0.446108550    -0.317853056E-01-0.121485196     0.427405015E-01
  65.0000000      345.000000    -0.458541393    -0.178712178E-01-0.907574967E-01 0.377935581E-01
  65.0000000      350.000000    -0.468409121    -0.723184668E-03-0.609779991E-01 0.279476941E-01
  65.0000000      355.000000    -0.470395774     0.127325244E-01-0.315565132E-01 0.163348597E-01
  70.0000000      0.00000000    -0.374850422    -0.256669577E-01 0.341033470E-02 0.189309672E-02
  70.0000000      5.00000000    -0.375607491    -0.115399109E-01 0.295850523E-01-0.953234173E-02
  70.0000000      10.0000000    -0.370970815    -0.301441201E-02 0.533951409E-01-0.203397106E-01
  70.0000000      15.0000000    -0.362365365     0.946024340E-02 0.756694525E-01-0.302685164E-01
  70.0000000      20.0000000    -0.352685153     0.203358140E-01 0.962829888E-01-0.442276224E-01
  70.0000000      25.0000000    -0.339271247     0.303372573E-01 0.113568746    -0.575226434E-01
  70.0000000      30.0000000    -0.325046360     0.385886468E-01 0.133082241    -0.714954883E-01
  70.0000000      35.0000000    -0.305121243     0.421501845E-01 0.152248234    -0.872769654E-01
  70.0000000      40.0000000    -0.286044002     0.460710190E-01 0.168271244    -0.101059556    
  70.0000000      45.0000000    -0.265266478     0.477346107E-01 0.182309076    -0.116717309    
  70.0000000      50.0000000    -0.242595226     0.484069809E-01 0.193063855    -0.128493801    
  70.0000000      55.0000000    -0.219185784     0.460379422E-01 0.202751860    -0.140683547    
  70.0000000      60.0000000    -0.191467658     0.419552140E-01 0.211500525    -0.153190643    
  70.0000000      65.0000000    -0.166209623     0.360798799E-01 0.219829291    -0.164249837    
  70.0000000      70.0000000    -0.139132202     0.326455235E-01 0.223627642    -0.170491248    
  70.0000000      75.0000000    -0.112452351     0.255946126E-01 0.230296835    -0.178777233    
  70.0000000      80.0000000    -0.849084631E-01 0.159183778E-01 0.234886020    -0.182793707    
  70.0000000      85.0000000    -0.554804727E-01 0.813389570E-02 0.234185800    -0.187087119    
  70.0000000      90.0000000    -0.259605423E-01-0.224431069E-02 0.235126242    -0.190479934    
  70.0000000      95.0000000     0.322974403E-02-0.991844665E-02 0.235230520    -0.187783331    
  70.0000000      100.000000     0.308519527E-01-0.164737366E-01 0.230924249    -0.184534341    
  70.0000000      105.000000     0.585206822E-01-0.262480434E-01 0.226416126    -0.177858263    
  70.0000000      110.000000     0.875829086E-01-0.327509232E-01 0.224738866    -0.172839552    
  70.0000000      115.000000     0.116915181    -0.402094275E-01 0.217444122    -0.163021252    
  70.0000000      120.000000     0.140075609    -0.440857783E-01 0.208767980    -0.152725488    
  70.0000000      125.000000     0.166905224    -0.462959334E-01 0.200222731    -0.138283014    
  70.0000000      130.000000     0.193471745    -0.506666191E-01 0.192638949    -0.126859486    
  70.0000000      135.000000     0.215300605    -0.455182679E-01 0.179065213    -0.112326823    
  70.0000000      140.000000     0.237974167    -0.434472300E-01 0.163702577    -0.958187059E-01
  70.0000000      145.000000     0.256273538    -0.367920399E-01 0.149442196    -0.829349384E-01
  70.0000000      150.000000     0.272165269    -0.275298860E-01 0.130506575    -0.669344664E-01
  70.0000000      155.000000     0.286900491    -0.234468412E-01 0.112449862    -0.541857220E-01
  70.0000000      160.000000     0.301654100    -0.141802551E-01 0.895693228E-01-0.390621834E-01
  70.0000000      165.000000     0.311772823    -0.450485293E-02 0.687382594E-01-0.280214287E-01
  70.0000000      170.000000     0.316478848     0.705567235E-02 0.468666181E-01-0.169964023E-01
  70.0000000      175.000000     0.319494039     0.184279829E-01 0.236623958E-01-0.924566202E-02
  70.0000000      180.000000     0.319629014     0.286115576E-01-0.227904296E-02 0.329927920E-03
  70.0000000      185.000000     0.316780806     0.397257917E-01-0.302032568E-01 0.591002312E-02
  70.0000000      190.000000     0.312165707     0.462776944E-01-0.544146821E-01 0.991306826E-02
  70.0000000      195.000000     0.304312915     0.544542484E-01-0.805802494E-01 0.133843319E-01
  70.0000000      200.000000     0.294146866     0.616082512E-01-0.106591374     0.126422448E-01
  70.0000000      205.000000     0.280176312     0.677955151E-01-0.134134337     0.169571452E-01
  70.0000000      210.000000     0.263565868     0.717581213E-01-0.156405196     0.181024391E-01
  70.0000000      215.000000     0.246667817     0.725991800E-01-0.175641134     0.137413125E-01
  70.0000000      220.000000     0.228189170     0.731510296E-01-0.194104552     0.954546314E-02
  70.0000000      225.000000     0.206836239     0.729791448E-01-0.214919984     0.829367246E-02
  70.0000000      230.000000     0.182988271     0.677282661E-01-0.235292003     0.381293474E-02
  70.0000000      235.000000     0.161248997     0.623258315E-01-0.250159025    -0.176684011E-02
  70.0000000      240.000000     0.136255920     0.541219339E-01-0.264865339    -0.773509778E-02
  70.0000000      245.000000     0.109148324     0.443832129E-01-0.274884522    -0.102536958E-01
  70.0000000      250.000000     0.855962336E-01 0.343857184E-01-0.282490909    -0.135648046E-01
  70.0000000      255.000000     0.597446039E-01 0.224290248E-01-0.290791839    -0.164978672E-01
  70.0000000      260.000000     0.310736448E-01 0.825225469E-02-0.295966476    -0.187360607E-01
  70.0000000      265.000000     0.331977638E-02-0.444759661E-02-0.297515422    -0.182241108E-01
  70.0000000      270.000000    -0.244635046E-01-0.152255250E-01-0.299797088    -0.185652338E-01
  70.0000000      275.000000    -0.521677732E-01-0.298351031E-01-0.298016638    -0.178744383E-01
  70.0000000      280.000000    -0.771011189E-01-0.416099355E-01-0.295053422    -0.142135751E-01
  70.0000000      285.000000    -0.106910363    -0.531461872E-01-0.291923106    -0.143713960E-01
  70.0000000      290.000000    -0.134445682    -0.640903786E-01-0.282283276    -0.113527374E-01
  70.0000000      295.000000    -0.159770355    -0.756249949E-01-0.270126551    -0.839521829E-02
  70.0000000      300.000000    -0.186809912    -0.820962861E-01-0.259408623    -0.463382853E-02
  70.0000000      305.000000    -0.213082567    -0.874886811E-01-0.244314283     0.549144053E-03
  70.0000000      310.000000    -0.237195835    -0.942129791E-01-0.230505228     0.440457137E-02
  70.0000000      315.000000    -0.258230507    -0.966421217E-01-0.211964488     0.682934187E-02
  70.0000000      320.000000    -0.279044598    -0.982919410E-01-0.192128360     0.121322023E-01
  70.0000000      325.000000    -0.297252476    -0.973777920E-01-0.170330584     0.171899050E-01
  70.0000000      330.000000    -0.318222523    -0.888584033E-01-0.148018971     0.172563326E-01
  70.0000000      335.000000    -0.334838390    -0.805156678E-01-0.126678750     0.177903231E-01
  70.0000000      340.000000    -0.346956819    -0.714608580E-01-0.990004390E-01 0.186856836E-01
  70.0000000      345.000000    -0.358417273    -0.629488677E-01-0.735091418E-01 0.207372345E-01
  70.0000000      350.000000    -0.366245717    -0.523091480E-01-0.481545925E-01 0.161250681E-01
  70.0000000      355.000000    -0.372199625    -0.394914001E-01-0.238207895E-01 0.947651267E-02
  75.0000000      0.00000000    -0.299304932    -0.495626330E-01 0.256909686E-02 0.114686985E-02
  75.0000000      5.00000000    -0.299083948    -0.387684703E-01 0.209146198E-01-0.356676872E-02
  75.0000000      10.0000000    -0.298012763    -0.297177173E-01 0.414518379E-01-0.737739122E-02
  75.0000000      15.0000000    -0.291127712    -0.182359014E-01 0.599655844E-01-0.149149001E-01
  75.0000000      20.0000000    -0.285051644    -0.112042604E-01 0.751203746E-01-0.232118554E-01
  75.0000000      25.0000000    -0.275343716    -0.339570758E-02 0.921487212E-01-0.300656725E-01
  75.0000000      30.0000000    -0.263761252     0.485980138E-02 0.109408386    -0.407356061E-01
  75.0000000      35.0000000    -0.249957904     0.106579904E-01 0.122787975    -0.514808036E-01
  75.0000000      40.0000000    -0.235572591     0.169296097E-01 0.134758085    -0.590706617E-01
  75.0000000      45.0000000    -0.219844431     0.172938220E-01 0.146601960    -0.688742250E-01
  75.0000000      50.0000000    -0.201692283     0.187044665E-01 0.158619106    -0.788031146E-01
  75.0000000      55.0000000    -0.183584586     0.196428429E-01 0.167740986    -0.896641165E-01
  75.0000000      60.0000000    -0.160756558     0.197870713E-01 0.174149945    -0.947287083E-01
  75.0000000      65.0000000    -0.138540119     0.167714264E-01 0.182468399    -0.103609458    
